julian_date,date_time,eccentricity,semi_major_axis,inclination,ascending_node,arg_perihelion,mean_anomaly,aphelion,perihelion,orbital_period,mean_motion,date
2460341.5,A.D. 2024-Feb-01 00:00:00.0000,0.04744182431388484,5.186678655436561,1.30361081576623,100.4986115792825,271.9314134631028,32.80986887142382,5.432744152980359,4.940613157892764,4317.800612034544,0.08337578140977848,2024-02-01
2460342.5,A.D. 2024-Feb-02 00:00:00.0000,0.04752004306449976,5.187404367314475,1.303503873659509,100.5046464862055,272.0780480225771,32.74719275235434,5.433910046242232,4.940898688386717,4318.706853486182,0.08335828575847834,2024-02-02
2460343.5,A.D. 2024-Feb-03 00:00:00.0000,0.04765731981604218,5.187667306500135,1.303841466639046,100.4856421319145,271.9493275028792,32.95832329337986,5.434897626425238,4.940436986575031,4319.035217607931,0.08335194826204347,2024-02-03
2460344.5,A.D. 2024-Feb-04 00:00:00.0000,0.04771151017552286,5.188530397344031,1.303568910271979,100.5009354716102,272.1865968153604,32.80487595034619,5.436083018192919,4.940977776495141,4320.113122543261,0.08333115124264781,2024-02-04
2460345.5,A.D. 2024-Feb-05 00:00:00.0000,0.04785463128240819,5.189472080417146,1.303554107387456,100.5017548513173,272.3049649041636,32.76902376799035,5.437812353375859,4.941131807458432,4321.289282747872,0.08330847033019714,2024-02-05
2460346.5,A.D. 2024-Feb-06 00:00:00.0000,0.04751467930882662,5.187630966635624,1.303358549886034,100.5126810530603,272.1720488231759,32.98668141809161,5.434119588387853,4.941142344883397,4318.989835106372,0.08335282409645531,2024-02-06
2460347.5,A.D. 2024-Feb-07 00:00:00.0000,0.04767659543746111,5.18853548902346,1.30343316664428,100.5085157577239,272.2459310052665,32.99526663113705,5.435907196446542,4.941163781600379,4320.119481753336,0.0833310285793051,2024-02-07
2460348.5,A.D. 2024-Feb-08 00:00:00.0000,0.04749072244983353,5.18718222941366,1.303489870038438,100.5053871652449,272.0403916958887,33.28338874994943,5.433525260967452,4.940839197859868,4318.429449373386,0.08336364046707694,2024-02-08
2460349.5,A.D. 2024-Feb-09 00:00:00.0000,0.04757057892868244,5.187903815868308,1.303392138081543,100.510776892998,272.1816654899807,33.22602679314716,5.434695403815485,4.941112227921129,4319.330582713083,0.08334624847674306,2024-02-09
2460350.5,A.D. 2024-Feb-10 00:00:00.0000,0.04759084775513148,5.187435435535924,1.303714874869697,100.4930147098995,271.9728274711611,33.51756904516727,5.434309885588088,4.940560985483761,4318.745651717138,0.08335753689427476,2024-02-10
2460351.5,A.D. 2024-Feb-11 00:00:00.0000,0.04767024161633046,5.188411839980661,1.303473661461733,100.5062465465389,272.2092996719132,33.36493600601231,5.435744685997568,4.941078993963755,4319.965052206516,0.0833340074860379,2024-02-11
2460352.5,A.D. 2024-Feb-12 00:00:00.0000,0.04776885811147664,5.188953859901636,1.303514873899808,100.503986253753,272.2507204127815,33.40570741813206,5.436824260582276,4.941083459220995,4320.642013193853,0.08332095065980369,2024-02-12
2460353.5,A.D. 2024-Feb-13 00:00:00.0000,0.04744115675145347,5.18725022235727,1.303284538770604,100.5165646000313,272.1463830097651,33.59507736317186,5.433339373265133,4.941161071449407,4318.514357810926,0.08336200141348737,2024-02-13
2460354.5,A.D. 2024-Feb-14 00:00:00.0000,0.04759310947134793,5.187901894986166,1.303455980918115,100.5072280618754,272.1429484205297,33.68038417007116,5.434810277800855,4.940993512171477,4319.328183789209,0.08334629476665127,2024-02-14
2460355.5,A.D. 2024-Feb-15 00:00:00.0000,0.04740178390949393,5.186526297893613,1.303498006670702,100.5049652214602,271.9378151906133,33.9680795417005,5.432376896707274,4.940675699079952,4317.610361768964,0.08337945526249496,2024-02-15
2460356.5,A.D. 2024-Feb-16 00:00:00.0000,0.0475507134798471,5.187538073949487,1.303480526993271,100.5058969148307,272.0747012358894,33.91419706638749,5.434209210569656,4.940866937329316,4318.873828173615,0.08335506299155732,2024-02-16
2460357.5,A.D. 2024-Feb-17 00:00:00.0000,0.04754248146018448,5.186872609643756,1.303803142596014,100.4885446938708,271.8419240807175,34.22953154705939,5.433469404524083,4.940275814763428,4318.042808480251,0.08337110491192724,2024-02-17
2460358.5,A.D. 2024-Feb-18 00:00:00.0000,0.04772886563750997,5.188461427662261,1.303612498581921,100.498761509962,272.1314641391795,34.02331318913448,5.436100806008556,4.940822049315966,4320.026983748376,0.0833328128167471,2024-02-18
2460359.5,A.D. 2024-Feb-19 00:00:00.0000,0.04784372295129568,5.189079241573624,1.303668706689525,100.4957536598808,272.1755745197178,34.06109121524857,5.437344111179791,4.940814371967457,4320.798614873142,0.08331793080121822,2024-02-19
2460360.5,A.D. 2024-Feb-20 00:00:00.0000,0.04759088217244219,5.188020437524286,1.303356897697199,100.5123893772326,272.1874804395395,34.1346226415118,5.434922906874726,4.941117968173845,4319.47622833433,0.08334343817857348,2024-02-20
2460361.5,A.D. 2024-Feb-21 00:00:00.0000,0.04773328954824547,5.188596262395336,1.303538920999955,100.5027018997869,272.1732168632627,34.23074674864467,5.436265030137196,4.940927494653477,4320.195384384389,0.08332956451489254,2024-02-21
2460362.5,A.D. 2024-Feb-22 00:00:00.0000,0.04753351815250309,5.187366654193896,1.303477787880387,100.5059544420527,272.0362878485905,34.45099138296669,5.433940441214713,4.94079286717308,4318.659757210836,0.08335919480549736,2024-02-22
2460363.5,A.D. 2024-Feb-23 00:00:00.0000,0.04769406276040749,5.188450855834004,1.303464565830336,100.5066393501093,272.1809558839416,34.38918825826714,5.43590915658144,4.940992555086569,4320.01378025037,0.08333306751145035,2024-02-23
2460364.5,A.D. 2024-Feb-24 00:00:00.0000,0.04759351284566574,5.187349977587324,1.3037018096832,100.4941657502518,271.9369928365837,34.71656341072904,5.434234185380588,4.940465769794059,4318.638931461488,0.08335959678809522,2024-02-24
2460365.5,A.D. 2024-Feb-25 00:00:00.0000,0.04779937730296257,5.189036338807732,1.303534885962427,100.502910975709,272.2301497529979,34.50678372023301,5.437069044605185,4.941003633010278,4320.74502911554,0.08331896410783865,2024-02-25
2460366.5,A.D. 2024-Feb-26 00:00:00.0000,0.04784025323400589,5.189190577219663,1.303581490479653,100.5004750962526,272.2218375362936,34.5973289179373,5.437442768513369,4.940938385925957,4320.937674655183,0.08331524939866866,2024-02-26
2460367.5,A.D. 2024-Feb-27 00:00:00.0000,0.04760172751292618,5.188314056403292,1.303224255426862,100.5191130743447,272.2749347124473,34.63013040181585,5.435286768367686,4.941341344438897,4319.842928233042,0.08333636337727952,2024-02-27
2460368.5,A.D. 2024-Feb-28 00:00:00.0000,0.04766713395664854,5.188290600068244,1.303455131788801,100.5071001651565,272.1643365992259,34.82261078019022,5.435601543107719,4.94097965702877,4319.8136332923,0.08333692852523127,2024-02-28
2460369.5,A.D. 2024-Feb-29 00:00:00.0000,0.04744788923319462,5.186978363518901,1.303367367835472,100.5116603782089,272.0265551177974,35.04403786991404,5.433089538366124,4.940867188671678,4318.174868429096,0.08336855522735326,2024-02-29
2460370.5,A.D. 2024-Mar-01 00:00:00.0000,0.04761172419256797,5.187893201522982,1.303448438972519,100.5074588393078,272.1049156482459,35.04769243708825,5.434897741774393,4.940888661271572,4319.317326826537,0.08334650426448223,2024-03-01
2460371.5,A.D. 2024-Mar-02 00:00:00.0000,0.04746634321104395,5.186504965675654,1.303674148506711,100.4958555620479,271.827442080208,35.40867404771965,5.432689390442199,4.940320540909109,4317.583724255152,0.08337996967554007,2024-03-02
2460372.5,A.D. 2024-Mar-03 00:00:00.0000,0.04774295367681779,5.188442119613065,1.303621421965264,100.4985460427403,272.101954338256,35.21651581202236,5.436153671384601,4.94073056784153,4320.002869311825,0.08333327798399075,2024-03-03
2460373.5,A.D. 2024-Mar-04 00:00:00.0000,0.04778696448647863,5.188545945925081,1.303700297927646,100.4945173602175,272.0713959165838,35.32890195191437,5.436490806779465,4.940601085070697,4320.132541822193,0.08333077666366116,2024-03-04
2460374.5,A.D. 2024-Mar-05 00:00:00.0000,0.04765788851269381,5.188390796330163,1.303340701612628,100.512855251209,272.2120148726107,35.273743098279,5.435658546461952,4.941123046198372,4319.938770250104,0.08333451447950908,2024-03-05
2460375.5,A.D. 2024-Mar-06 00:00:00.0000,0.04771564991074651,5.188264698936932,1.303596194658605,100.4998628154532,272.0789260261396,35.4884817574716,5.435826120955692,4.940703276918172,4319.781285088678,0.08333755258458872,2024-03-06
2460376.5,A.D. 2024-Mar-07 00:00:00.0000,0.04755366213962666,5.187446293753793,1.303448088434892,100.5073763048184,272.0303505612542,35.62090577652033,5.434128362174421,4.940764225333166,4318.759211569495,0.08335727517190548,2024-03-07
2460377.5,A.D. 2024-Mar-08 00:00:00.0000,0.04774337567665277,5.188481055490703,1.303554861564758,100.5019704432651,272.1131521572825,35.61959760814534,5.436196655714192,4.940765455267213,4320.051497613384,0.0833323399498553,2024-03-08
2460378.5,A.D. 2024-Mar-09 00:00:00.0000,0.04757231033687424,5.187130756377742,1.303674380859579,100.4959699899797,271.8901944268866,35.92684551771672,5.433894550478088,4.940366962277396,4318.365171087154,0.08336488132368147,2024-03-09
2460379.5,A.D. 2024-Mar-10 00:00:00.0000,0.04788162212706337,5.189233790268712,1.303656176668213,100.4968673185036,272.1739780299041,35.72516969657504,5.437702721743348,4.940764858794077,4320.991648760863,0.08331420869633888,2024-03-10
2460380.5,A.D. 2024-Mar-11 00:00:00.0000,0.04787670513126727,5.189142927323281,1.303672807415875,100.4960431404325,272.1486125474713,35.83308356905,5.437581993138738,4.940703861507823,4320.878159084281,0.08331639697896374,2024-03-11
2460381.5,A.D. 2024-Mar-12 00:00:00.0000,0.04778938016851163,5.189359862544968,1.303267622074813,100.5162509055641,272.3556632126263,35.71181579789608,5.437356153847344,4.941363571242591,4321.149117257241,0.083311172614312,2024-03-12
2460382.5,A.D. 2024-Mar-13 00:00:00.0000,0.04774851792966142,5.188643805454203,1.303494320430084,100.5049770188431,272.1632297606641,35.9867081451646,5.43639385722956,4.940893753678846,4320.254763385065,0.08332841920598401,2024-03-13
2460383.5,A.D. 2024-Mar-14 00:00:00.0000,0.04757423247305203,5.187849929877464,1.303294843720983,100.5148720051976,272.1406349033068,36.09382463303002,5.43465790847676,4.941041951278167,4319.263286514434,0.08334754705136609,2024-03-14
2460384.5,A.D. 2024-Mar-15 00:00:00.0000,0.04770689058180056,5.188401939535811,1.303453243382977,100.5070333485409,272.1386131622924,36.17714994338818,5.435924463159649,4.940879415911972,4319.952687279635,0.08333424601154592,2024-03-15
2460385.5,A.D. 2024-Mar-16 00:00:00.0000,0.04748005165308695,5.18677408966571,1.303522063149957,100.503659509984,271.9003029929017,36.5003853134351,5.433042391355931,4.94050578797549,4317.91978305782,0.08337348030700534,2024-03-16
2460386.5,A.D. 2024-Mar-17 00:00:00.0000,0.04778892114439345,5.188640506403939,1.30362579704641,100.4985512767279,272.1027846654255,36.379202537029,5.436600038411083,4.940680974396795,4320.250643020702,0.08332849867902326,2024-03-17
2460387.5,A.D. 2024-Mar-18 00:00:00.0000,0.0477544316708806,5.188309808922093,1.303661106807641,100.4968334913448,272.0369075809807,36.52761389671075,5.436074595179623,4.940545022664564,4319.83762349021,0.08333646571399093,2024-03-18
2460388.5,A.D. 2024-Mar-19 00:00:00.0000,0.0477526739157144,5.188968545176713,1.303318550131136,100.5135390609938,272.2693264932994,36.38004515787538,5.436755668073434,4.941181422279992,4320.660355001203,0.08332059695071768,2024-03-19
2460389.5,A.D. 2024-Mar-20 00:00:00.0000,0.0476781561303295,5.187967157732911,1.303569983897516,100.5013142685956,272.028160372109,36.70358283452281,5.435319865878323,4.940614449587499,4319.409688445698,0.0833447220723216,2024-03-20
2460390.5,A.D. 2024-Mar-21 00:00:00.0000,0.04758207031010876,5.187669056174106,1.303380630298154,100.5104966263291,272.0626335515294,36.75315524970935,5.434509089950558,4.940829022397653,4319.037402666369,0.08335190609318481,2024-03-21
2460391.5,A.D. 2024-Mar-22 00:00:00.0000,0.04772834840315607,5.188187739511871,1.30359624414812,100.5000685366116,272.0310743559389,36.86520010722388,5.435811371524276,4.940564107499466,4319.685170104996,0.08333940688349971,2024-03-22
2460392.5,A.D. 2024-Mar-23 00:00:00.0000,0.04753712806006283,5.18692607401158,1.303594902846926,100.5001470200563,271.868729260651,37.11261292867101,5.433497643029948,4.940354504993212,4318.109571838812,0.0833698158906835,2024-03-23
2460393.5,A.D. 2024-Mar-24 00:00:00.0000,0.04788316763410697,5.188909953971198,1.303769649968814,100.4917428129478,272.0598208909804,37.00201773621017,5.437371399135486,4.940448508806909,4320.587175144167,0.08332200819162679,2024-03-24
2460394.5,A.D. 2024-Mar-25 00:00:00.0000,0.04785469628893013,5.188752806456714,1.303739773242153,100.4931828436127,272.0457498095536,37.09906791641723,5.437058996128033,4.940446616785396,4320.390901437073,0.0833257934786074,2024-03-25
2460395.5,A.D. 2024-Mar-26 00:00:00.0000,0.04793218193289399,5.189965273613113,1.303388312830338,100.5099426564121,272.3524542391872,36.87685023089184,5.438731633333339,4.941198913892888,4321.905322609385,0.08329659562802433,2024-03-26
2460396.5,A.D. 2024-Mar-27 00:00:00.0000,0.04779135765794566,5.188697822578934,1.303553280501196,100.5021027007578,272.1169972207224,37.19581348376037,5.436672735996807,4.940722909161061,4320.322228513686,0.08332711796912662,2024-03-27
2460397.5,A.D. 2024-Mar-28 00:00:00.0000,0.0477201299321181,5.188684163148904,1.303310082443421,100.5136362396668,272.2129198402214,37.18445185709434,5.436288845591095,4.941079480706714,4320.305168423939,0.08332744701257505,2024-03-28
2460398.5,A.D. 2024-Mar-29 00:00:00.0000,0.04779214812506417,5.188734783924987,1.303512726883204,100.5040498806752,272.127623152928,37.35074157992521,5.436715565300004,4.940754002549971,4320.368391890737,0.08332622761422712,2024-03-29
2460399.5,A.D. 2024-Mar-30 00:00:00.0000,0.04756897827030805,5.187442164943522,1.303420423493027,100.5084117811341,271.9996723104086,37.56471699754584,5.434203488566202,4.940680841320843,4318.754055467773,0.08335737469102246,2024-03-30
2460400.5,A.D. 2024-Mar-31 00:00:00.0000,0.04785655031849675,5.188894849297601,1.303670275086219,100.4966613563364,272.0930706726298,37.55173105784951,5.437217456750401,4.940572241844801,4320.568309617849,0.08332237201263963,2024-03-31
2460401.5,A.D. 2024-Apr-01 00:00:00.0000,0.04778190147613471,5.188484625986067,1.303613844631465,100.4993141919448,272.0572553413872,37.67117937911561,5.436400287195372,4.940568964776762,4320.055956931922,0.08333225393118979,2024-04-01
2460402.5,A.D. 2024-Apr-02 00:00:00.0000,0.04789291764671694,5.189768294919431,1.303340170434713,100.5120789938276,272.3388938207233,37.47325680783571,5.43832144047355,4.941215149365313,4321.659276111383,0.0833013379814447,2024-04-02
2460403.5,A.D. 2024-Apr-03 00:00:00.0000,0.04768440713712876,5.188069262220323,1.303489123252109,100.5051573822878,272.0516803556138,37.84459983984163,5.43545926917566,4.940679255264986,4319.537204658331,0.08334226166908905,2024-04-03
2460404.5,A.D. 2024-Apr-04 00:00:00.0000,0.04766289294169096,5.188273662272453,1.30330321548515,100.5137791583398,272.1504891497893,37.82969432974495,5.43556179438954,4.940985530155364,4319.792479486422,0.08333733662196666,2024-04-04
2460405.5,A.D. 2024-Apr-05 00:00:00.0000,0.04770365766881346,5.187981458787457,1.303564402976656,100.5016971431024,271.9939863081329,38.06671554324102,5.435467150289605,4.940495767285308,4319.427548665583,0.08334437745372442,2024-04-05
2460406.5,A.D. 2024-Apr-06 00:00:00.0000,0.04753452349473081,5.187063440388454,1.303458805660013,100.5065736705471,271.9163970703785,38.22986751278248,5.433628029364258,4.94049885141265,4318.281108984002,0.08336650415162532,2024-04-06
2460407.5,A.D. 2024-Apr-07 00:00:00.0000,0.04782797575081403,5.1883450826162,1.303812659780378,100.4903047361094,271.9470435683294,38.27860049417664,5.436493125414422,4.940197039817979,4319.881677400499,0.08333561585340249,2024-04-07
2460408.5,A.D. 2024-Apr-08 00:00:00.0000,0.04779924592279067,5.188285911514539,1.303734434363933,100.4938962966228,271.9658688018454,38.34319186526138,5.436282065716773,4.940289757312305,4319.807777700777,0.08333704149021429,2024-04-08
2460409.5,A.D. 2024-Apr-09 00:00:00.0000,0.04800131144073713,5.190065688622973,1.303520468523258,100.5036515975915,272.2871116448985,38.10438595375317,5.439195648140447,4.940935729105499,4322.030753004928,0.08329417826324051,2024-04-09
2460410.5,A.D. 2024-Apr-10 00:00:00.0000,0.0477826669513769,5.188479937187863,1.303576319720072,100.5011229966864,272.0532941395039,38.42311548602954,5.436399346010411,4.940560528365316,4320.050100925545,0.08333236689150252,2024-04-10
2460411.5,A.D. 2024-Apr-11 00:00:00.0000,0.04782806422353304,5.189167277880732,1.303379298640541,100.5100571634773,272.2216156568886,38.33842158720056,5.43735510371387,4.940979452047594,4320.908573330938,0.08331581052696986,2024-04-11
2460412.5,A.D. 2024-Apr-12 00:00:00.0000,0.04782077375587673,5.188660247933934,1.303586623011789,100.5006791912977,272.0609593592579,38.5802932481252,5.436785995746495,4.940534500121375,4320.27529931709,0.08332802311392182,2024-04-12
2460413.5,A.D. 2024-Apr-13 00:00:00.0000,0.04767576881191696,5.188093160117203,1.303389252295521,100.5095861505807,272.0674911038189,38.65986534426552,5.435439490193639,4.940746830040767,4319.567050435731,0.08334168582096334,2024-04-13
2460414.5,A.D. 2024-Apr-14 00:00:00.0000,0.04789517393593323,5.188861097999845,1.303755805030486,100.4930999104583,272.0290904318848,38.77816972310617,5.437382502817945,4.940339693181745,4320.526154817665,0.08332318497796311,2024-04-14
2460415.5,A.D. 2024-Apr-15 00:00:00.0000,0.04784474464712033,5.188802635428809,1.303610960379372,100.4995977725052,272.0769604513632,38.81464803776768,5.437059572545205,4.940545698312413,4320.45313637942,0.08332459319340825,2024-04-15
2460416.5,A.D. 2024-Apr-16 00:00:00.0000,0.04804284270896173,5.190457307461316,1.303449490518088,100.5067979703629,272.3606632366539,38.61307536925997,5.43982163147126,4.941092983451372,4322.519943515999,0.08328475165048536,2024-04-16
2460417.5,A.D. 2024-Apr-17 00:00:00.0000,0.04775350755177027,5.188563419087587,1.303421458914436,100.50806218241,272.1193202723105,38.94075487481675,5.436335521503826,4.94079131667135,4320.154364826834,0.08333035572316407,2024-04-17
2460418.5,A.D. 2024-Apr-18 00:00:00.0000,0.04780533653974107,5.189186769652079,1.30328108215704,100.514286962165,272.2567589235972,38.88667744472891,5.437257589542869,4.94111594976129,4320.932918925279,0.08331534109757498,2024-04-18
2460419.5,A.D. 2024-Apr-19 00:00:00.0000,0.04772100304253466,5.188133376002173,1.30349622332254,100.5047675743386,272.0189133475371,39.20628479986128,5.435716304623448,4.940550447380898,4319.617275694674,0.08334071678655959,2024-04-19
2460420.5,A.D. 2024-Apr-20 00:00:00.0000,0.04760990422192617,5.187747221315967,1.303317644882288,100.5126502587267,272.038223889511,39.27255081812462,5.434735369650384,4.94075907298155,4319.135018601188,0.08335002227288349,2024-04-20
2460421.5,A.D. 2024-Apr-21 00:00:00.0000,0.04777411587840827,5.187950296154253,1.303773826990627,100.4925815104463,271.889577216488,39.50070702699254,5.435800034774148,4.940100557534358,4319.388630484606,0.0833451283960088,2024-04-21
2460422.5,A.D. 2024-Apr-22 00:00:00.0000,0.04776863058330181,5.188140306202565,1.30365575413006,100.4977626021011,271.9588758469824,39.51515189817538,5.435970663903894,4.940309948501237,4319.625930779605,0.08334054979965064,2024-04-22
2460423.5,A.D. 2024-Apr-23 00:00:00.0000,0.04802078194869924,5.189921199899111,1.303611655710136,100.4996762861275,272.2125228688705,39.34198886371063,5.439145274170398,4.940697125627824,4321.85026963561,0.08329765668405556,2024-04-23
2460424.5,A.D. 2024-Apr-24 00:00:00.0000,0.04775896613241872,5.188321915107128,1.303523254649687,100.5035434687878,272.0304987439942,39.61052525186955,5.436110805734815,4.940533024479441,4319.852743091591,0.08333617403410809,2024-04-24
2460425.5,A.D. 2024-Apr-25 00:00:00.0000,0.04788579743746514,5.189334012101222,1.303443755353938,100.5069849552489,272.1963686090139,39.52684612024154,5.43782940944005,4.940838614762393,4321.116829031134,0.08331179513161135,2024-04-25
2460426.5,A.D. 2024-Apr-26 00:00:00.0000,0.04779101690396007,5.188304348058471,1.303607847735166,100.4998878488108,271.981924595882,39.82342521231088,5.436258688859422,4.940350007257519,4319.830803339102,0.08333659728564614,2024-04-26
2460427.5,A.D. 2024-Apr-27 00:00:00.0000,0.04775723370674465,5.188513563741693,1.30339377626936,100.5091266671045,272.0939181257368,39.79643612645781,5.43630261859592,4.940724508887467,4320.092098379828,0.0833315567820907,2024-04-27
2460428.5,A.D. 2024-Apr-28 00:00:00.0000,0.04786709182601994,5.188400339937055,1.303825498331782,100.4905513854429,271.9161425156439,40.05431964627101,5.436753975438976,4.940046704435134,4319.950689499637,0.08333428454983069,2024-04-28
2460429.5,A.D. 2024-Apr-29 00:00:00.0000,0.04789410296056709,5.188948327970693,1.303647873678952,100.4981707860443,272.0592853185757,39.99525989172459,5.437468353447583,4.940428302493802,4320.635103856966,0.083321083902372,2024-04-29
2460430.5,A.D. 2024-Apr-30 00:00:00.0000,0.04813706974939981,5.190626525408828,1.303628494215279,100.4989875098284,272.2910353394752,39.84387718857941,5.440488076505519,4.940764974312138,4322.731327755723,0.08328067897453735,2024-04-30
2460431.5,A.D. 2024-May-01 00:00:00.0000,0.04785013208994652,5.189130678466809,1.303408689394498,100.5083730979666,272.1744864955602,40.04846398233086,5.437431266863439,4.940830090070179,4320.862860088114,0.0833166919795873,2024-05-01
